dataset,lang,path,actor_id,gender,emotion,statement_id
ravdess,en,./dataset/eng/RAVDESS/anger_ravdess_11_M_03-01-05-02-01-02-11.wav,11,m,1,1
esd,en,./dataset/eng/ESD/0019/Angry/0019_000546.wav,19,m,1,196
esd,en,./dataset/eng/ESD/0011/Happy/0011_000933.wav,11,m,2,233
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000183.wav,14,m,0,183
emovo,it,./dataset/ita/EMOVO/anger_emovo_03_M_rab-m3-n1.wav,m3,m,1,n1
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000042.wav,13,m,0,42
esd,en,./dataset/eng/ESD/0013/Angry/0013_000467.wav,13,m,1,117
savee,en,./dataset/eng/SAVEE/sad_savee_01_M_sa10.wav,1,m,3,a10
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000270.wav,12,f,0,270
esd,en,./dataset/eng/ESD/0015/Angry/0015_000382.wav,15,f,1,32
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000177.wav,15,f,0,177
esd,en,./dataset/eng/ESD/0014/Angry/0014_000568.wav,14,m,1,218
esd,en,./dataset/eng/ESD/0018/Happy/0018_000901.wav,18,f,2,201
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000003.wav,20,m,0,3
esd,en,./dataset/eng/ESD/0013/Angry/0013_000683.wav,13,m,1,333
esd,en,./dataset/eng/ESD/0015/Angry/0015_000458.wav,15,f,1,108
esd,en,./dataset/eng/ESD/0018/Happy/0018_001021.wav,18,f,2,321
ravdess,en,./dataset/eng/RAVDESS/happy_ravdess_08_F_03-01-03-01-01-01-08.wav,8,f,2,1
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000081.wav,11,m,0,81
esd,en,./dataset/eng/ESD/0015/Happy/0015_000959.wav,15,f,2,259
esd,en,./dataset/eng/ESD/0015/Happy/0015_000908.wav,15,f,2,208
esd,en,./dataset/eng/ESD/0019/Angry/0019_000505.wav,19,m,1,155
esd,en,./dataset/eng/ESD/0013/Happy/0013_001026.wav,13,m,2,326
esd,en,./dataset/eng/ESD/0017/Happy/0017_001015.wav,17,f,2,315
esd,en,./dataset/eng/ESD/0016/Angry/0016_000620.wav,16,f,1,270
savee,en,./dataset/eng/SAVEE/happy_savee_04_M_h01.wav,4,m,2,01
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000178.wav,20,m,0,178
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000144.wav,20,m,0,144
esd,en,./dataset/eng/ESD/0016/Angry/0016_000467.wav,16,f,1,117
cafe,fr,./dataset/fr/CaFe/Joie/Faible/06-J-1-6.wav,6,f,2,6
cafe,fr,./dataset/fr/CaFe/Neutre/02-N-1-5.wav,2,f,0,5
esd,en,./dataset/eng/ESD/0015/Angry/0015_000416.wav,15,f,1,66
esd,en,./dataset/eng/ESD/0015/Sad/0015_001135.wav,15,f,3,85
esd,en,./dataset/eng/ESD/0014/Happy/0014_000766.wav,14,m,2,66
esd,en,./dataset/eng/ESD/0012/Happy/0012_000783.wav,12,f,2,83
esd,en,./dataset/eng/ESD/0011/Happy/0011_000928.wav,11,m,2,228
esd,en,./dataset/eng/ESD/0013/Happy/0013_000781.wav,13,m,2,81
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000181.wav,16,f,0,181
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000335.wav,13,m,0,335
esd,en,./dataset/eng/ESD/0011/Angry/0011_000624.wav,11,m,1,274
esd,en,./dataset/eng/ESD/0015/Sad/0015_001090.wav,15,f,3,40
esd,en,./dataset/eng/ESD/0018/Angry/0018_000519.wav,18,f,1,169
esd,en,./dataset/eng/ESD/0019/Happy/0019_000984.wav,19,m,2,284
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000006.wav,14,m,0,6
esd,en,./dataset/eng/ESD/0018/Sad/0018_001142.wav,18,f,3,92
esd,en,./dataset/eng/ESD/0011/Happy/0011_000787.wav,11,m,2,87
esd,en,./dataset/eng/ESD/0013/Happy/0013_000785.wav,13,m,2,85
esd,en,./dataset/eng/ESD/0013/Angry/0013_000502.wav,13,m,1,152
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_01_M_03-01-04-02-01-01-01.wav,1,m,3,1
esd,en,./dataset/eng/ESD/0013/Sad/0013_001271.wav,13,m,3,221
esd,en,./dataset/eng/ESD/0013/Angry/0013_000670.wav,13,m,1,320
ravdess,en,./dataset/eng/RAVDESS/neutral_ravdess_04_F_03-01-01-01-01-02-04.wav,4,f,0,1
esd,en,./dataset/eng/ESD/0019/Angry/0019_000410.wav,19,m,1,60
emovo,it,./dataset/ita/EMOVO/happy_emovo_06_F_gio-f3-n2.wav,f3,f,2,n2
esd,en,./dataset/eng/ESD/0015/Happy/0015_001013.wav,15,f,2,313
esd,en,./dataset/eng/ESD/0019/Angry/0019_000370.wav,19,m,1,20
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000073.wav,16,f,0,73
cafe,fr,./dataset/fr/CaFe/Tristesse/Fort/06-T-2-6.wav,6,f,3,6
esd,en,./dataset/eng/ESD/0011/Sad/0011_001104.wav,11,m,3,54
esd,en,./dataset/eng/ESD/0013/Angry/0013_000388.wav,13,m,1,38
cafe,fr,./dataset/fr/CaFe/Colère/Fort/11-C-2-5.wav,11,m,1,5
esd,en,./dataset/eng/ESD/0017/Angry/0017_000506.wav,17,f,1,156
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000293.wav,11,m,0,293
esd,en,./dataset/eng/ESD/0013/Happy/0013_000703.wav,13,m,2,3
esd,en,./dataset/eng/ESD/0019/Sad/0019_001328.wav,19,m,3,278
esd,en,./dataset/eng/ESD/0020/Happy/0020_000894.wav,20,m,2,194
esd,en,./dataset/eng/ESD/0018/Happy/0018_000757.wav,18,f,2,57
esd,en,./dataset/eng/ESD/0014/Angry/0014_000539.wav,14,m,1,189
esd,en,./dataset/eng/ESD/0011/Angry/0011_000636.wav,11,m,1,286
esd,en,./dataset/eng/ESD/0016/Sad/0016_001230.wav,16,f,3,180
cafe,fr,./dataset/fr/CaFe/Tristesse/Fort/12-T-2-6.wav,12,f,3,6
esd,en,./dataset/eng/ESD/0014/Sad/0014_001285.wav,14,m,3,235
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000146.wav,18,f,0,146
esd,en,./dataset/eng/ESD/0013/Happy/0013_000775.wav,13,m,2,75
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000347.wav,17,f,0,347
esd,en,./dataset/eng/ESD/0011/Angry/0011_000604.wav,11,m,1,254
savee,en,./dataset/eng/SAVEE/anger_savee_04_M_a07.wav,4,m,1,07
esd,en,./dataset/eng/ESD/0012/Sad/0012_001244.wav,12,f,3,194
esd,en,./dataset/eng/ESD/0018/Happy/0018_000782.wav,18,f,2,82
esd,en,./dataset/eng/ESD/0015/Angry/0015_000445.wav,15,f,1,95
esd,en,./dataset/eng/ESD/0014/Happy/0014_000914.wav,14,m,2,214
savee,en,./dataset/eng/SAVEE/neutral_savee_02_M_n21.wav,2,m,0,21
esd,en,./dataset/eng/ESD/0018/Sad/0018_001118.wav,18,f,3,68
esd,en,./dataset/eng/ESD/0012/Happy/0012_000720.wav,12,f,2,20
esd,en,./dataset/eng/ESD/0017/Sad/0017_001174.wav,17,f,3,124
esd,en,./dataset/eng/ESD/0016/Angry/0016_000596.wav,16,f,1,246
esd,en,./dataset/eng/ESD/0020/Angry/0020_000485.wav,20,m,1,135
esd,en,./dataset/eng/ESD/0012/Sad/0012_001231.wav,12,f,3,181
ravdess,en,./dataset/eng/RAVDESS/neutral_ravdess_05_M_03-01-01-01-02-01-05.wav,5,m,0,2
esd,en,./dataset/eng/ESD/0018/Happy/0018_000759.wav,18,f,2,59
esd,en,./dataset/eng/ESD/0013/Sad/0013_001060.wav,13,m,3,10
esd,en,./dataset/eng/ESD/0011/Sad/0011_001337.wav,11,m,3,287
esd,en,./dataset/eng/ESD/0018/Happy/0018_000946.wav,18,f,2,246
esd,en,./dataset/eng/ESD/0013/Sad/0013_001108.wav,13,m,3,58
esd,en,./dataset/eng/ESD/0015/Angry/0015_000587.wav,15,f,1,237
esd,en,./dataset/eng/ESD/0012/Sad/0012_001080.wav,12,f,3,30
esd,en,./dataset/eng/ESD/0017/Sad/0017_001182.wav,17,f,3,132
esd,en,./dataset/eng/ESD/0017/Sad/0017_001101.wav,17,f,3,51
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000176.wav,11,m,0,176
esd,en,./dataset/eng/ESD/0018/Sad/0018_001273.wav,18,f,3,223
savee,en,./dataset/eng/SAVEE/anger_savee_01_M_a13.wav,1,m,1,13
esd,en,./dataset/eng/ESD/0020/Angry/0020_000596.wav,20,m,1,246
esd,en,./dataset/eng/ESD/0013/Angry/0013_000686.wav,13,m,1,336
esd,en,./dataset/eng/ESD/0019/Happy/0019_000832.wav,19,m,2,132
esd,en,./dataset/eng/ESD/0019/Happy/0019_001041.wav,19,m,2,341
esd,en,./dataset/eng/ESD/0020/Happy/0020_000885.wav,20,m,2,185
esd,en,./dataset/eng/ESD/0019/Sad/0019_001395.wav,19,m,3,345
esd,en,./dataset/eng/ESD/0013/Angry/0013_000600.wav,13,m,1,250
emovo,it,./dataset/ita/EMOVO/happy_emovo_06_F_gio-f3-d1.wav,f3,f,2,d1
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000076.wav,16,f,0,76
esd,en,./dataset/eng/ESD/0011/Happy/0011_000847.wav,11,m,2,147
esd,en,./dataset/eng/ESD/0014/Sad/0014_001226.wav,14,m,3,176
esd,en,./dataset/eng/ESD/0017/Angry/0017_000660.wav,17,f,1,310
esd,en,./dataset/eng/ESD/0011/Sad/0011_001113.wav,11,m,3,63
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000338.wav,16,f,0,338
esd,en,./dataset/eng/ESD/0019/Sad/0019_001277.wav,19,m,3,227
esd,en,./dataset/eng/ESD/0012/Sad/0012_001059.wav,12,f,3,9
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_15_M_03-01-04-02-02-01-15.wav,15,m,3,2
esd,en,./dataset/eng/ESD/0015/Happy/0015_000729.wav,15,f,2,29
esd,en,./dataset/eng/ESD/0018/Happy/0018_001002.wav,18,f,2,302
esd,en,./dataset/eng/ESD/0017/Angry/0017_000519.wav,17,f,1,169
savee,en,./dataset/eng/SAVEE/anger_savee_01_M_a08.wav,1,m,1,08
esd,en,./dataset/eng/ESD/0013/Sad/0013_001106.wav,13,m,3,56
esd,en,./dataset/eng/ESD/0012/Happy/0012_000950.wav,12,f,2,250
esd,en,./dataset/eng/ESD/0016/Happy/0016_000717.wav,16,f,2,17
esd,en,./dataset/eng/ESD/0019/Angry/0019_000475.wav,19,m,1,125
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000192.wav,15,f,0,192
emovo,it,./dataset/ita/EMOVO/anger_emovo_02_M_rab-m2-n3.wav,m2,m,1,n3
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000125.wav,15,f,0,125
esd,en,./dataset/eng/ESD/0017/Happy/0017_000757.wav,17,f,2,57
esd,en,./dataset/eng/ESD/0011/Sad/0011_001367.wav,11,m,3,317
esd,en,./dataset/eng/ESD/0016/Happy/0016_000742.wav,16,f,2,42
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000238.wav,15,f,0,238
emovo,it,./dataset/ita/EMOVO/anger_emovo_03_M_rab-m3-n3.wav,m3,m,1,n3
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000032.wav,15,f,0,32
esd,en,./dataset/eng/ESD/0015/Sad/0015_001338.wav,15,f,3,288
esd,en,./dataset/eng/ESD/0015/Angry/0015_000513.wav,15,f,1,163
esd,en,./dataset/eng/ESD/0017/Sad/0017_001369.wav,17,f,3,319
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000198.wav,20,m,0,198
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000135.wav,18,f,0,135
esd,en,./dataset/eng/ESD/0013/Angry/0013_000617.wav,13,m,1,267
esd,en,./dataset/eng/ESD/0016/Happy/0016_000743.wav,16,f,2,43
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000189.wav,15,f,0,189
esd,en,./dataset/eng/ESD/0020/Happy/0020_000834.wav,20,m,2,134
esd,en,./dataset/eng/ESD/0011/Sad/0011_001303.wav,11,m,3,253
esd,en,./dataset/eng/ESD/0013/Sad/0013_001097.wav,13,m,3,47
esd,en,./dataset/eng/ESD/0011/Happy/0011_000759.wav,11,m,2,59
cafe,fr,./dataset/fr/CaFe/Neutre/03-N-1-5.wav,3,m,0,5
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000245.wav,14,m,0,245
esd,en,./dataset/eng/ESD/0014/Sad/0014_001064.wav,14,m,3,14
esd,en,./dataset/eng/ESD/0020/Angry/0020_000638.wav,20,m,1,288
esd,en,./dataset/eng/ESD/0016/Angry/0016_000584.wav,16,f,1,234
esd,en,./dataset/eng/ESD/0017/Happy/0017_000888.wav,17,f,2,188
esd,en,./dataset/eng/ESD/0018/Happy/0018_000970.wav,18,f,2,270
esd,en,./dataset/eng/ESD/0019/Happy/0019_000919.wav,19,m,2,219
esd,en,./dataset/eng/ESD/0017/Sad/0017_001076.wav,17,f,3,26
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000282.wav,11,m,0,282
esd,en,./dataset/eng/ESD/0015/Angry/0015_000468.wav,15,f,1,118
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000317.wav,15,f,0,317
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000207.wav,19,m,0,207
esd,en,./dataset/eng/ESD/0016/Happy/0016_000774.wav,16,f,2,74
esd,en,./dataset/eng/ESD/0015/Happy/0015_000727.wav,15,f,2,27
esd,en,./dataset/eng/ESD/0018/Sad/0018_001146.wav,18,f,3,96
esd,en,./dataset/eng/ESD/0020/Sad/0020_001204.wav,20,m,3,154
cafe,fr,./dataset/fr/CaFe/Tristesse/Fort/09-T-2-5.wav,9,m,3,5
esd,en,./dataset/eng/ESD/0020/Happy/0020_000886.wav,20,m,2,186
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000152.wav,16,f,0,152
savee,en,./dataset/eng/SAVEE/neutral_savee_02_M_n02.wav,2,m,0,02
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000002.wav,17,f,0,2
esd,en,./dataset/eng/ESD/0019/Angry/0019_000483.wav,19,m,1,133
esd,en,./dataset/eng/ESD/0013/Angry/0013_000557.wav,13,m,1,207
esd,en,./dataset/eng/ESD/0020/Happy/0020_000719.wav,20,m,2,19
cafe,fr,./dataset/fr/CaFe/Joie/Faible/11-J-1-3.wav,11,m,2,3
emovo,it,./dataset/ita/EMOVO/happy_emovo_06_F_gio-f3-l2.wav,f3,f,2,l2
esd,en,./dataset/eng/ESD/0016/Happy/0016_000770.wav,16,f,2,70
emovo,it,./dataset/ita/EMOVO/anger_emovo_01_M_rab-m1-b3.wav,m1,m,1,b3
esd,en,./dataset/eng/ESD/0020/Angry/0020_000402.wav,20,m,1,52
esd,en,./dataset/eng/ESD/0017/Angry/0017_000407.wav,17,f,1,57
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000342.wav,18,f,0,342
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000104.wav,19,m,0,104
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000333.wav,12,f,0,333
esd,en,./dataset/eng/ESD/0011/Happy/0011_000955.wav,11,m,2,255
esd,en,./dataset/eng/ESD/0013/Happy/0013_000803.wav,13,m,2,103
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000059.wav,14,m,0,59
esd,en,./dataset/eng/ESD/0014/Sad/0014_001090.wav,14,m,3,40
esd,en,./dataset/eng/ESD/0020/Angry/0020_000529.wav,20,m,1,179
esd,en,./dataset/eng/ESD/0020/Happy/0020_000818.wav,20,m,2,118
esd,en,./dataset/eng/ESD/0011/Happy/0011_000868.wav,11,m,2,168
esd,en,./dataset/eng/ESD/0014/Happy/0014_000790.wav,14,m,2,90
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000194.wav,14,m,0,194
esd,en,./dataset/eng/ESD/0011/Happy/0011_000713.wav,11,m,2,13
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000022.wav,13,m,0,22
esd,en,./dataset/eng/ESD/0011/Happy/0011_000764.wav,11,m,2,64
esd,en,./dataset/eng/ESD/0017/Sad/0017_001120.wav,17,f,3,70
esd,en,./dataset/eng/ESD/0020/Happy/0020_000950.wav,20,m,2,250
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000078.wav,16,f,0,78
savee,en,./dataset/eng/SAVEE/neutral_savee_03_M_n06.wav,3,m,0,06
esd,en,./dataset/eng/ESD/0018/Happy/0018_000990.wav,18,f,2,290
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000199.wav,16,f,0,199
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000220.wav,13,m,0,220
esd,en,./dataset/eng/ESD/0019/Angry/0019_000585.wav,19,m,1,235
esd,en,./dataset/eng/ESD/0016/Sad/0016_001154.wav,16,f,3,104
esd,en,./dataset/eng/ESD/0015/Sad/0015_001148.wav,15,f,3,98
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000266.wav,13,m,0,266
esd,en,./dataset/eng/ESD/0014/Sad/0014_001256.wav,14,m,3,206
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000105.wav,14,m,0,105
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000173.wav,15,f,0,173
esd,en,./dataset/eng/ESD/0014/Sad/0014_001308.wav,14,m,3,258
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000073.wav,19,m,0,73
esd,en,./dataset/eng/ESD/0014/Happy/0014_000866.wav,14,m,2,166
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000254.wav,13,m,0,254
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000122.wav,16,f,0,122
esd,en,./dataset/eng/ESD/0014/Angry/0014_000371.wav,14,m,1,21
savee,en,./dataset/eng/SAVEE/happy_savee_01_M_h11.wav,1,m,2,11
emovo,it,./dataset/ita/EMOVO/anger_emovo_05_F_rab-f2-n5.wav,f2,f,1,n5
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000184.wav,19,m,0,184
esd,en,./dataset/eng/ESD/0017/Sad/0017_001155.wav,17,f,3,105
esd,en,./dataset/eng/ESD/0015/Happy/0015_000879.wav,15,f,2,179
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000098.wav,18,f,0,98
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000231.wav,20,m,0,231
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000196.wav,11,m,0,196
esd,en,./dataset/eng/ESD/0019/Sad/0019_001066.wav,19,m,3,16
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000030.wav,13,m,0,30
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000197.wav,12,f,0,197
esd,en,./dataset/eng/ESD/0013/Happy/0013_000850.wav,13,m,2,150
esd,en,./dataset/eng/ESD/0015/Happy/0015_000802.wav,15,f,2,102
esd,en,./dataset/eng/ESD/0016/Happy/0016_000879.wav,16,f,2,179
esd,en,./dataset/eng/ESD/0017/Happy/0017_000922.wav,17,f,2,222
esd,en,./dataset/eng/ESD/0014/Happy/0014_000792.wav,14,m,2,92
esd,en,./dataset/eng/ESD/0012/Angry/0012_000650.wav,12,f,1,300
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000086.wav,19,m,0,86
esd,en,./dataset/eng/ESD/0016/Sad/0016_001334.wav,16,f,3,284
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000011.wav,15,f,0,11
esd,en,./dataset/eng/ESD/0014/Happy/0014_000773.wav,14,m,2,73
esd,en,./dataset/eng/ESD/0012/Angry/0012_000652.wav,12,f,1,302
esd,en,./dataset/eng/ESD/0014/Angry/0014_000523.wav,14,m,1,173
esd,en,./dataset/eng/ESD/0011/Sad/0011_001137.wav,11,m,3,87
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000077.wav,15,f,0,77
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000257.wav,11,m,0,257
emovo,it,./dataset/ita/EMOVO/happy_emovo_02_M_gio-m2-l3.wav,m2,m,2,l3
esd,en,./dataset/eng/ESD/0020/Angry/0020_000378.wav,20,m,1,28
esd,en,./dataset/eng/ESD/0020/Angry/0020_000409.wav,20,m,1,59
esd,en,./dataset/eng/ESD/0012/Happy/0012_000797.wav,12,f,2,97
esd,en,./dataset/eng/ESD/0019/Angry/0019_000617.wav,19,m,1,267
esd,en,./dataset/eng/ESD/0016/Sad/0016_001180.wav,16,f,3,130
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000200.wav,15,f,0,200
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000008.wav,14,m,0,8
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000310.wav,11,m,0,310
ravdess,en,./dataset/eng/RAVDESS/happy_ravdess_01_M_03-01-03-02-01-01-01.wav,1,m,2,1
esd,en,./dataset/eng/ESD/0012/Angry/0012_000541.wav,12,f,1,191
cafe,fr,./dataset/fr/CaFe/Tristesse/Faible/11-T-1-5.wav,11,m,3,5
esd,en,./dataset/eng/ESD/0012/Angry/0012_000499.wav,12,f,1,149
ecarini,it,./dataset/ita/ECARINI/anger_ecarini_01_M_Il_colombre_par23.wav,1,m,1,23
cafe,fr,./dataset/fr/CaFe/Colère/Faible/09-C-1-6.wav,9,m,1,6
esd,en,./dataset/eng/ESD/0012/Angry/0012_000476.wav,12,f,1,126
esd,en,./dataset/eng/ESD/0019/Sad/0019_001252.wav,19,m,3,202
esd,en,./dataset/eng/ESD/0012/Angry/0012_000553.wav,12,f,1,203
esd,en,./dataset/eng/ESD/0015/Happy/0015_000772.wav,15,f,2,72
esd,en,./dataset/eng/ESD/0018/Sad/0018_001366.wav,18,f,3,316
cafe,fr,./dataset/fr/CaFe/Colère/Faible/08-C-1-1.wav,8,f,1,1
esd,en,./dataset/eng/ESD/0018/Sad/0018_001140.wav,18,f,3,90
esd,en,./dataset/eng/ESD/0018/Sad/0018_001156.wav,18,f,3,106
esd,en,./dataset/eng/ESD/0016/Sad/0016_001306.wav,16,f,3,256
esd,en,./dataset/eng/ESD/0016/Sad/0016_001330.wav,16,f,3,280
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000117.wav,20,m,0,117
esd,en,./dataset/eng/ESD/0013/Angry/0013_000379.wav,13,m,1,29
esd,en,./dataset/eng/ESD/0014/Sad/0014_001271.wav,14,m,3,221
emovo,it,./dataset/ita/EMOVO/anger_emovo_01_M_rab-m1-n4.wav,m1,m,1,n4
esd,en,./dataset/eng/ESD/0016/Happy/0016_001033.wav,16,f,2,333
savee,en,./dataset/eng/SAVEE/anger_savee_02_M_a05.wav,2,m,1,05
esd,en,./dataset/eng/ESD/0016/Sad/0016_001376.wav,16,f,3,326
esd,en,./dataset/eng/ESD/0020/Happy/0020_000905.wav,20,m,2,205
esd,en,./dataset/eng/ESD/0016/Happy/0016_000924.wav,16,f,2,224
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000304.wav,19,m,0,304
esd,en,./dataset/eng/ESD/0016/Angry/0016_000353.wav,16,f,1,3
esd,en,./dataset/eng/ESD/0018/Happy/0018_000944.wav,18,f,2,244
esd,en,./dataset/eng/ESD/0018/Happy/0018_001041.wav,18,f,2,341
esd,en,./dataset/eng/ESD/0013/Happy/0013_000766.wav,13,m,2,66
ravdess,en,./dataset/eng/RAVDESS/neutral_ravdess_10_F_03-01-01-01-02-01-10.wav,10,f,0,2
esd,en,./dataset/eng/ESD/0012/Sad/0012_001067.wav,12,f,3,17
esd,en,./dataset/eng/ESD/0016/Angry/0016_000674.wav,16,f,1,324
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000011.wav,20,m,0,11
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000035.wav,12,f,0,35
esd,en,./dataset/eng/ESD/0012/Happy/0012_000755.wav,12,f,2,55
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000004.wav,18,f,0,4
esd,en,./dataset/eng/ESD/0011/Happy/0011_000890.wav,11,m,2,190
esd,en,./dataset/eng/ESD/0018/Sad/0018_001326.wav,18,f,3,276
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000258.wav,15,f,0,258
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000028.wav,12,f,0,28
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000078.wav,13,m,0,78
esd,en,./dataset/eng/ESD/0014/Angry/0014_000454.wav,14,m,1,104
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000096.wav,19,m,0,96
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000047.wav,20,m,0,47
esd,en,./dataset/eng/ESD/0016/Sad/0016_001057.wav,16,f,3,7
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000040.wav,14,m,0,40
esd,en,./dataset/eng/ESD/0020/Angry/0020_000498.wav,20,m,1,148
esd,en,./dataset/eng/ESD/0013/Happy/0013_000762.wav,13,m,2,62
esd,en,./dataset/eng/ESD/0016/Sad/0016_001105.wav,16,f,3,55
cafe,fr,./dataset/fr/CaFe/Joie/Faible/08-J-1-4.wav,8,f,2,4
esd,en,./dataset/eng/ESD/0020/Angry/0020_000364.wav,20,m,1,14
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000184.wav,13,m,0,184
esd,en,./dataset/eng/ESD/0018/Sad/0018_001132.wav,18,f,3,82
savee,en,./dataset/eng/SAVEE/neutral_savee_04_M_n22.wav,4,m,0,22
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000304.wav,20,m,0,304
cafe,fr,./dataset/fr/CaFe/Tristesse/Faible/01-T-1-5.wav,1,m,3,5
ecarini,it,./dataset/ita/ECARINI/anger_ecarini_01_M_Il_colombre_par19.wav,1,m,1,19
esd,en,./dataset/eng/ESD/0012/Sad/0012_001373.wav,12,f,3,323
esd,en,./dataset/eng/ESD/0015/Happy/0015_000805.wav,15,f,2,105
savee,en,./dataset/eng/SAVEE/sad_savee_04_M_sa05.wav,4,m,3,a05
esd,en,./dataset/eng/ESD/0020/Angry/0020_000396.wav,20,m,1,46
esd,en,./dataset/eng/ESD/0018/Sad/0018_001388.wav,18,f,3,338
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000179.wav,18,f,0,179
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000327.wav,14,m,0,327
esd,en,./dataset/eng/ESD/0014/Angry/0014_000423.wav,14,m,1,73
esd,en,./dataset/eng/ESD/0017/Sad/0017_001202.wav,17,f,3,152
esd,en,./dataset/eng/ESD/0017/Angry/0017_000618.wav,17,f,1,268
esd,en,./dataset/eng/ESD/0013/Angry/0013_000441.wav,13,m,1,91
esd,en,./dataset/eng/ESD/0014/Happy/0014_000776.wav,14,m,2,76
esd,en,./dataset/eng/ESD/0015/Happy/0015_000749.wav,15,f,2,49
ravdess,en,./dataset/eng/RAVDESS/happy_ravdess_01_M_03-01-03-01-01-01-01.wav,1,m,2,1
esd,en,./dataset/eng/ESD/0012/Angry/0012_000691.wav,12,f,1,341
esd,en,./dataset/eng/ESD/0016/Happy/0016_000944.wav,16,f,2,244
esd,en,./dataset/eng/ESD/0019/Angry/0019_000580.wav,19,m,1,230
esd,en,./dataset/eng/ESD/0016/Happy/0016_000779.wav,16,f,2,79
savee,en,./dataset/eng/SAVEE/sad_savee_03_M_sa02.wav,3,m,3,a02
esd,en,./dataset/eng/ESD/0014/Angry/0014_000420.wav,14,m,1,70
esd,en,./dataset/eng/ESD/0020/Angry/0020_000576.wav,20,m,1,226
ravdess,en,./dataset/eng/RAVDESS/happy_ravdess_13_M_03-01-03-02-02-01-13.wav,13,m,2,2
